1	0	0	0.28209479177387814	0	0.28209479177387814
2	1	-1	-0.13221488698174805	0.8340966613742552	0.13221488698174805
3	1	0	0.45140986028071006	0.48860251190292064	0.45140986028071006
4	1	1	-0.13221488698174802	0.8340966613742551	-0.13221488698174805
5	2	-2	0.05656854718758491	-0.7137416583727102	0.05656854718758492
6	2	-1	-0.27313710764801974	-11.766232066789774	0.2731371076480198
7	2	0	0.49221905440490454	1.748302871181008	0.4922190544049045
8	2	1	-0.27313710764801985	1.4274833167454184	-0.2731371076480198
9	2	2	0.05656854718758492	-0.7137416583727101	0.05656854718758492
10	3	-3	-0.023382345886603484	0.4425326924449827	0.023382345886603484
11	3	-2	0.13827363856293645	-1.5949720292068483	0.13827363856293642
12	3	-1	0.40414337230266245	-1.406982186322718	0.40414337230266256
13	3	0	0.43708798156447604	3.658359861801499	0.437087981564476
14	3	1	-0.4041433723026626	1.4069821863227179	-0.40414337230266256
15	3	2	0.13827363856293642	-1.5949720292068492	0.13827363856293642
16	3	3	-0.023382345886603484	0.44253269244498256	-0.023382345886603484
17	4	-4	0.00949082580457446	-0.23949696733842105	0.009490825804574459
18	4	-3	-0.0648074123601973	-5.244862623561601	0.0648074123601973
19	4	-2	0.2437180638866868	-2.4414116166767585	0.2437180638866868
20	4	-1	0.4975822473385937	-0.437075717795247	0.49758224733859363
21	4	0	0.306012934217776	5.81487273995564	0.306012934217776
22	4	1	-0.4975822473385935	0.43707571779524756	-0.49758224733859363
23	4	2	0.2437180638866868	-2.441411616676759	0.2437180638866868
24	4	3	-0.0648074123601973	1.1563936533912833	-0.0648074123601973
25	4	4	0.009490825804574459	-0.23949696733842102	0.009490825804574459
26	5	-5	-0.0038092546428564657	0.12015615837457	0.003809254642856465
27	5	-4	0.02908142550906515	-0.7023799410084796	0.029081425509065152
28	5	-3	0.1295476790732462	-2.1293977824891965	0.1295476790732462
29	5	-2	0.3578607644340164	-2.8568082839030615	0.35786076443401643
30	5	-1	0.533148714652528	1.5848251175536416	0.533148714652528
31	5	0	0.12426885339402154	7.630787037612919	0.12426885339402152
32	5	1	-0.5331487146525279	-1.5848251175536363	-0.533148714652528
33	5	2	0.3578607644340164	-2.856808283903061	0.35786076443401643
34	5	3	-0.1295476790732462	2.129397782489196	-0.1295476790732462
35	5	4	0.02908142550906515	-0.7023799410084796	0.029081425509065152
36	5	5	-0.003809254642856465	0.12015615837457	-0.003809254642856465
37	6	-6	0.001517262483039439	-0.05743121370468581	0.001517262483039439
38	6	-5	-0.012688989196714523	-1.5072215471570447	0.012688989196714523
39	6	-4	0.06419118519855652	-1.464312894856468	0.06419118519855653
40	6	-3	0.21548376784055207	-3.1594832722202644	0.2154837678405521
41	6	-2	0.4616255679148476	-2.445945466643858	0.46162556791484766
42	6	-1	0.5004222526084242	4.472235032025126	0.5004222526084243
43	6	0	-0.07766458907418963	8.474646625867896	-0.07766458907418965
44	6	1	-0.5004222526084243	-4.4722350320251305	-0.5004222526084243
45	6	2	0.46162556791484766	-2.445945466643855	0.46162556791484766
46	6	3	-0.21548376784055207	3.159483272220265	-0.2154837678405521
47	6	4	0.06419118519855653	-1.4643128948564672	0.06419118519855653
48	6	5	-0.012688989196714521	0.3865171186673456	-0.012688989196714523
49	6	6	0.001517262483039439	-0.057431213704685805	0.001517262483039439
50	7	-7	-0.0006010104060274921	0.02654092509503443	0.0006010104060274921
51	7	-6	0.005429023164662169	-0.19962231610087	0.005429023164662169
52	7	-5	0.03040448870930162	-0.8867171171784282	0.030404488709301625
53	7	-4	0.11772443248896611	-2.4940216198954737	0.11772443248896611
54	7	-3	0.3152705796154284	-3.92621121756353	0.3152705796154284
55	7	-2	0.5354053465516304	-0.9299228040206667	0.5354053465516304
56	7	-1	0.40022372784185667	7.756238998236595	0.4002237278418566
57	7	0	-0.2675229722296819	7.826312513121986	-0.2675229722296819
58	7	1	-0.40022372784185667	-7.756238998236595	-0.4002237278418566
59	7	2	0.5354053465516304	-0.9299228040206771	0.5354053465516304
60	7	3	-0.3152705796154284	3.9262112175635306	-0.3152705796154284
61	7	4	0.11772443248896611	-2.4940216198954728	0.11772443248896611
62	7	5	-0.030404488709301628	0.8867171171784279	-0.030404488709301625
63	7	6	0.00542902316466217	-0.19962231610087006	0.005429023164662169
64	7	7	-0.0006010104060274922	0.026540925095034428	-0.0006010104060274921
65	8	-8	0.00023707519774804464	-0.011964984303988912	0.0002370751977480446
66	8	-7	-0.0022894006308224507	-0.35859731286724383	0.0022894006308224507
67	8	-6	0.013954350957182554	-0.4954307406287393	0.013954350957182554
68	8	-5	0.06044460881282989	-1.670300795942118	0.06044460881282988
69	8	-4	0.1898222087187585	-3.6510938596911955	0.18982220871875846
70	8	-3	0.41702974738979204	-4.0504500035148885	0.4170297473897921
71	8	-2	0.5625818710488303	1.7549234192269951	0.5625818710488304
72	8	-1	0.2444009972516218	10.757877350287472	0.2444009972516218
73	8	0	-0.41564033902939074	5.419129898066884	-0.41564033902939074
74	8	1	-0.24440099725162176	-10.757877350287469	-0.2444009972516218
75	8	2	0.5625818710488304	1.7549234192270098	0.5625818710488304
76	8	3	-0.41702974738979204	4.050450003514885	-0.4170297473897921
77	8	4	0.18982220871875843	-3.6510938596911986	0.18982220871875846
78	8	5	-0.06044460881282986	1.6703007959421179	-0.06044460881282988
79	8	6	0.013954350957182556	-0.49543074062873926	0.013954350957182554
80	8	7	-0.0022894006308224507	0.09862306644480258	-0.0022894006308224507
81	8	8	0.00023707519774804464	-0.011964984303988914	0.0002370751977480446
